canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"000000000010"	48872	Bbpedal	B-	other	B- other	unison	B- unison	B-	1
"111000110100"	8	*	D-	other	D- other	combinatorial I (I5)	D- combinatorial I (I5)	C D- D F# G A	6
"011001001000"	102	C#addD	C#	major	C# major	major-diminished tetrachord	C# major-diminished tetrachord	C# D E# G#	4
"000101100101"	95	Fdom7dim5/C-addG-	F	other	F other	augmented-sixth pentachord	F augmented-sixth pentachord	E- F G- A C-	5
"100001010100"	2537	F/CaddG	F	major	F major	major-second major tetrachord	F major-second major tetrachord	C F G A	4
"000100000100"	5374	*	A	other	A other	tritone	A tritone	E- A	2
"011001000110"	33	B-maj7/C#	B-	major	B- major	major-augmented ninth chord	B- major-augmented ninth chord	C# D F A B-	5
"001001110101"	9	G9/DaddF#	G	major	G major		G 	D F F# G A B	6
"110000000010"	221	*	B-	minor	B- minor	minor trichord	B- minor trichord	C D- B-	3
"000000110100"	1542	*	F#	minor	F# minor	phrygian trichord	F# phrygian trichord	F# G A	3
"010100110110"	15	D#/o7/C#addG,A#	D#	other	D# other	combinatorial RI (RI4)	D# combinatorial RI (RI4)	C# D# F# G A A#	6
"100000010001"	2199	CpoweraddB	C	other	C other	incomplete major-seventh chord	C incomplete major-seventh chord	C G B	3
"000000110000"	3447	*	G	other	G other	interval class 1	G interval class 1	F# G	2
"101011010100"	78	Dm11/C	D	minor	D minor	C all combinatorial (P6, I3, RI9)	D C all combinatorial (P6, I3, RI9)	C D E F G A	6
"110010001000"	30	D-mM7/C	D-	minor	D- minor	minor-augmented tetrachord	D- minor-augmented tetrachord	C D- F- A-	4
"001010000011"	21	*	E	other	E other	all-interval tetrachord	E all-interval tetrachord	D E B- B	4
"101010000001"	433	CM9	C	major	C major	phrygian tetrachord	C phrygian tetrachord	C D E B	4
"011010100011"	19	BmM11/C#	B	minor	B minor		B 	C# D E F# A# B	6
"000100010010"	41394	E-	E-	major	E- major	major triad	E- major triad	E- G B-	3
"100110100001"	10	CdimaddC-,E	C	other	C other	Roma (Gypsy) pentachord	C Roma (Gypsy) pentachord	C E- E G- C-	5
"110011010010"	28	Go7/CaddF	G	diminished	G diminished	combinatorial RI (RI9)	G combinatorial RI (RI9)	C D- F- F G B-	6
"001010110101"	76	Em11/D	E	minor	E minor	C all combinatorial (P6, I3, RI9)	E C all combinatorial (P6, I3, RI9)	D E F# G A B	6
"100000010100"	6376	*	A	minor	A minor	incomplete minor-seventh chord	A incomplete minor-seventh chord	C G A	3
"000011100010"	17	*	F#	major	F# major	major third tetracluster	F# major third tetracluster	E E# F# A#	4
"101100100100"	485	Ao7/CaddD	A	diminished	A diminished	flat-ninth pentachord	A flat-ninth pentachord	C D E- G- A	5
"000001101000"	168	*	F	minor	F minor	phrygian trichord	F phrygian trichord	F G- A-	3
"001100001001"	164	G#dim/DaddD#	G#	other	G# other	minor-diminished tetrachord	G# minor-diminished tetrachord	D D# G# B	4
"110010000000"	189	*	C	major	C major	major-minor trichord	C major-minor trichord	C C# E	3
"011000010101"	105	G/C#addA	G	major	G major	lydian pentachord	G lydian pentachord	C# D G A B	5
"000101011001"	18	E-+addF,A-	E-	augmented	E- augmented	diminished-augmented ninth chord	E- diminished-augmented ninth chord	E- F G A- B	5
"101000110100"	1661	D7/CaddG	D	major	D major	Kumoi pentachord	D Kumoi pentachord	C D F# G A	5
"100100100001"	198	CdimaddC-	C	diminished	C diminished	major-diminished tetrachord	C major-diminished tetrachord	C E- G- C-	4
"000110100001"	321	C-addF-	C-	major	C- major	perfect-fourth major tetrachord	C- perfect-fourth major tetrachord	E- F- G- C-	4
"101001010010"	197	Gm7/C	G	minor	G minor	major pentatonic	G major pentatonic	C D F G B-	5
"001000101010"	46	D+addG#	D	augmented	D augmented	augmented seventh chord	D augmented seventh chord	D F# G# A#	4
"010110000001"	37	C#m9	C#	minor	C# minor	lydian tetrachord	C# lydian tetrachord	C# D# E B	4
"000000101101"	134	*	G#	minor	G# minor	minor tetramirror	G# minor tetramirror	F# G# A B	4
"010000001101"	191	AM9/C#	A	major	A major	phrygian tetrachord	A phrygian tetrachord	C# G# A B	4
"101011000000"	483	Dm9/C	D	minor	D minor	lydian tetrachord	D lydian tetrachord	C D E F	4
"110100001010"	43	A-/CaddB-,D-	A-	major	A- major	major pentachord	A- major pentachord	C D- E- A- B-	5
"010011100000"	6	F#power/C#addE#,E	F#	other	F# other	minor third tetracluster	F# minor third tetracluster	C# E E# F#	4
"101001010000"	2030	*	D	minor	D minor	quartal tetramirror	D quartal tetramirror	C D F G	4
"110101010000"	5	CmaddF,D-	C	minor	C minor	phrygian pentachord	C phrygian pentachord	C D- E- F G	5
"001010010110"	95	E/o7/DaddA	E	diminished	E diminished	Kumoi pentachord	E Kumoi pentachord	D E G A B-	5
"000001011001"	149	*	G	major	G major	harmonic minor tetrachord	G harmonic minor tetrachord	F G A- B	4
"001001000110"	2375	B-maj7/D	B-	major	B- major	major seventh chord	B- major seventh chord	D F A B-	4
"010000101100"	303	F#m/C#addG#	F#	minor	F# minor	major-second minor tetrachord	F# major-second minor tetrachord	C# F# G# A	4
"000010011001"	81	EmaddG#	E	other	E other	major-minor tetramirror	E major-minor tetramirror	E G G# B	4
"011000110110"	5	GmM9/C#	G	minor	G minor		G 	C# D F# G A B-	6
"100111000110"	7	F7/CaddB-,E	F	major	F major	combinatorial I (I5)	F combinatorial I (I5)	C E- E F A B-	6
"100010100000"	1111	*	F#	other	F# other	incomplete half-diminished seventh chord	F# incomplete half-diminished seventh chord	C E F#	3
"101100001001"	6	A-/CaddD,B	A-	major	A- major	major-minor diminished pentachord	A- major-minor diminished pentachord	C D E- A- B	5
"100110001001"	5	A-/CaddE,B	A-	other	A- other	Lebanese pentachord	A- Lebanese pentachord	C E- E A- B	5
"100101001010"	140	Fm7/CaddB-	F	minor	F minor	major pentatonic	F major pentatonic	C E- F A- B-	5
"111001010101"	20	Gdom7dim5/CaddA,D	G	other	G other	mystic heptaachord	G mystic heptaachord	C D- D F G A B	7
"100010001000"	1722	C+	C	augmented	C augmented	augmented triad	C augmented triad	C E G#	3
"010110000101"	6	A/C#addD#,B	A	major	A major	lydian pentachord	A lydian pentachord	C# D# E A B	5
"000010001100"	1234	Apower/EaddG#	A	other	A other	incomplete major-seventh chord	A incomplete major-seventh chord	E G# A	3
"101110110110"	8	Cm9addA,F#,E	C	other	C other		C 	C D E- E F# G A B-	8
"001101110010"	6	E-mM9/DaddG	E-	other	E- other	combinatorial P (P6)	E- combinatorial P (P6)	D E- F G- G B-	6
"000011000101"	101	*	F	major	F major	minor-second quartal tetrachord	F minor-second quartal tetrachord	E F A B	4
"110001000000"	391	*	D-	major	D- major	incomplete major-seventh chord	D- incomplete major-seventh chord	C D- F	3
"001000010100"	5209	Dsus	G	other	G other	quartal trichord	G quartal trichord	D G A	3
"001101000101"	10	B/o7/DaddE-	B	diminished	B diminished	Javanese pentatonic	B Javanese pentatonic	D E- F A B	5
"001000101101"	151	G#/ob9/D	G#	diminished	G# diminished	diminished-major ninth chord	G# diminished-major ninth chord	D F# G# A B	5
"010100110010"	52	D#m7/C#addG	D#	minor	D# minor	Neapolitan pentachord	D# Neapolitan pentachord	C# D# F# G A#	5
"011000010011"	22	Gm/C#addB	G	other	G other	major-minor diminished pentachord	G major-minor diminished pentachord	C# D G B- B	5
"000000001010"	4129	*	A#	other	A# other	interval class 2	A# interval class 2	G# A#	2
"001100010110"	22	E-maj7/DaddA	E-	major	E- major	Hirajoshi pentatonic	E- Hirajoshi pentatonic	D E- G A B-	5
"001010001011"	14	Edom7dim5/DaddB	E	other	E other	augmented-sixth pentachord	E augmented-sixth pentachord	D E G# B- B	5
"001000110110"	92	GmM9/D	G	minor	G minor	minor-major ninth chord	G minor-major ninth chord	D F# G A B-	5
"001010101101"	116	E11/D	E	major	E major	dominant-eleventh	E dominant-eleventh	D E F# G# A B	6
"000001000111"	16	B-power/FaddA,B	B-	other	B- other	major third testacluster	B- major third testacluster	F A B- B	4
"011000101000"	32	*	D	major	D major	minor-second quartal tetrachord	D minor-second quartal tetrachord	C# D F# G#	4
"001110000001"	39	Epower/DaddD#	E	other	E other	minor third tetracluster	E minor third tetracluster	D D# E B	4
"100011100101"	5	Fmaj7/CaddF#,B	F	major	F major	combinatorial I (I11)	F combinatorial I (I11)	C E F F# A B	6
"000111000010"	8	E-poweraddF-,F	E-	other	E- other	perfect fourth tetramirror	E- perfect fourth tetramirror	E- F- F B-	4
"010010001100"	1117	Amaj7/C#	A	major	A major	major seventh chord	A major seventh chord	C# E G# A	4
"000000100100"	25427	*	F#	minor	F# minor	interval class 3	F# interval class 3	F# A	2
"000100001010"	1430	E-sus	A-	other	A- other	quartal trichord	A- quartal trichord	E- A- B-	3
"010001001100"	106	A+M7/C#	A	augmented	A augmented	augmented major tetrachord	A augmented major tetrachord	C# E# G# A	4
"101011001001"	8	Bob9/CaddE	B	diminished	B diminished	double-phrygian heachord	B double-phrygian heachord	C D E F A- B	6
"011001101000"	6	*	D	other	D other	Roma (Gypsy) pentachord	D Roma (Gypsy) pentachord	C# D F F# G#	5
"100100000111"	5	Adim/CaddB-,B	A	diminished	A diminished	blues pentacluster	A blues pentacluster	C E- A B- B	5
"000010110000"	1060	*	E	minor	E minor	minor trichord	E minor trichord	E F# G	3
"001100010100"	66	*	E-	major	E- major	minor-second quartal tetrachord	E- minor-second quartal tetrachord	D E- G A	4
"110011001000"	5	D-mM7/CaddF	D-	other	D- other	major-augmented ninth chord	D- major-augmented ninth chord	C D- F- F A-	5
"100101000000"	6797	Fpower/CaddE-	F	other	F other	incomplete dominant-seventh chord	F incomplete dominant-seventh chord	C E- F	3
"011010000010"	149	A#dim/C#addD	A#	diminished	A# diminished	major-third diminished terachord	A# major-third diminished terachord	C# D E A#	4
"010110010010"	108	A#o7/C#addD#	A#	diminished	A# diminished	flat-ninth pentachord	A# flat-ninth pentachord	C# D# E G A#	5
"011001010100"	22	DmM7/C#addG	D	minor	D minor	enigmatic pentachord	D enigmatic pentachord	C# D F G A	5
"000001001101"	67	*	G#	minor	G# minor	major-third diminished terachord	G# major-third diminished terachord	F G# A B	4
"100010000101"	998	Am/CaddB	A	minor	A minor	major-second minor tetrachord	A major-second minor tetrachord	C E A B	4
"100111100100"	10	F7/CaddG-,E	F	major	F major	combinatorial RI (RI3)	F combinatorial RI (RI3)	C E- E F G- A	6
"011000101100"	16	Dmaj7/C#addG#	D	major	D major	Hirajoshi pentatonic	D Hirajoshi pentatonic	C# D F# G# A	5
"011001000101"	13	B/o9/C#	B	diminished	B diminished	diminished-augmented ninth chord	B diminished-augmented ninth chord	C# D F A B	5
"000001011100"	16	*	F	other	F other	major-second tetracluster	F major-second tetracluster	F G A- A	4
"001000110010"	470	GmM7/D	G	minor	G minor	minor-augmented tetrachord	G minor-augmented tetrachord	D F# G B-	4
"100100110010"	27	C/o7addG	C	other	C other	Neapolitan pentachord	C Neapolitan pentachord	C E- G- G B-	5
"010110001001"	10	C#m9	C#	minor	C# minor	minor-ninth chord	C# minor-ninth chord	C# D# E G# B	5
"100111010000"	9	CmaddF,E	C	other	C other	center-cluster pentachord	C center-cluster pentachord	C E- E F G	5
"100100101010"	30	A-9/C	A-	major	A- major	dominant-ninth	A- dominant-ninth	C E- G- A- B-	5
"011000100001"	580	Bm/C#	B	minor	B minor	major-second minor tetrachord	B major-second minor tetrachord	C# D F# B	4
"000000100011"	214	Bpower/F#addA#	B	other	B other	incomplete major-seventh chord	B incomplete major-seventh chord	F# A# B	3
"011000001000"	193	C#poweraddD	C#	other	C# other	tritone-fourth	C# tritone-fourth	C# D G#	3
"101001000000"	5562	*	D	minor	D minor	incomplete minor-seventh chord	D incomplete minor-seventh chord	C D F	3
"001001101100"	15	DdimaddA,F#	D	other	D other	major-minor diminished pentachord	D major-minor diminished pentachord	D F F# A- A	5
"011000000000"	2987	*	D	other	D other	interval class 1	D interval class 1	C# D	2
"100111001000"	20	Fm7/CaddE	F	minor	F minor	center-cluster pentamirror	F center-cluster pentamirror	C E- E F A-	5
"000000110010"	424	*	G	minor	G minor	major-minor trichord	G major-minor trichord	F# G B-	3
"010001011000"	119	*	C#	other	C# other	all-interval tetrachord	C# all-interval tetrachord	C# E# G G#	4
"101010000101"	146	Am/CaddD,B	A	minor	A minor	dorian pentachord	A dorian pentachord	C D E A B	5
"110010011000"	6	D-mM7/CaddG	D-	minor	D- minor	Persian pentamirror	D- Persian pentamirror	C D- F- G A-	5
"001101001000"	908	DdimaddE-	D	diminished	D diminished	minor-second diminished tetrachord	D minor-second diminished tetrachord	D E- F A-	4
"100011100010"	19	*	C	major	C major	asssymetric pentamirror	C asssymetric pentamirror	C E F F# B-	5
"110100011000"	21	A-maj7/CaddD-	A-	major	A- major	Balinese Pelog pentatonic	A- Balinese Pelog pentatonic	C D- E- G A-	5
"100010000001"	2137	*	C	major	C major	incomplete major-seventh chord	C incomplete major-seventh chord	C E B	3
"101101001001"	6	Bo11/C	B	diminished	B diminished	combinatorial I (I11)	B combinatorial I (I11)	C D E- F A- B	6
"011000000010"	383	*	D	other	D other	major-minor trichord	D major-minor trichord	C# D A#	3
"101101010100"	15	Dm7/CaddG,E-	D	minor	D minor	dorian hexachord	D dorian hexachord	C D E- F G A	6
"010110001010"	5	A#/o7/C#addD#	A#	diminished	A# diminished	Kumoi pentachord	A# Kumoi pentachord	C# D# E G# A#	5
"001000001110"	39	*	B-	major	B- major	major third tetracluster	B- major third tetracluster	D A- A B-	4
"001101001001"	128	Bo7/DaddE-	B	diminished	B diminished	diminished minor-ninth chord	B diminished minor-ninth chord	D E- F A- B	5
"111000001101"	6	*	B	other	B other		B 	C D- D A- A B	6
"100010000100"	19443	Am/C	A	minor	A minor	minor triad	A minor triad	C E A	3
"001000011001"	382	G/DaddG#	G	major	G major	major-diminished tetrachord	G major-diminished tetrachord	D G G# B	4
"101001000110"	529	B-M9/C	B-	major	B- major	major-ninth chord	B- major-ninth chord	C D F A B-	5
"010000110001"	86	*	G	major	G major	minor-second quartal tetrachord	G minor-second quartal tetrachord	C# F# G B	4
"010001000010"	3886	A#m/C#	A#	minor	A# minor	minor triad	A# minor triad	C# E# A#	3
"110100001100"	93	A-/CaddA,D-	A-	major	A- major	Roma (Gypsy) pentachord	A- Roma (Gypsy) pentachord	C D- E- A- A	5
"000110101000"	63	F-M9/E-	F-	major	F- major	phrygian tetrachord	F- phrygian tetrachord	E- F- G- A-	4
"011010000001"	454	*	C#	minor	C# minor	minor tetramirror	C# minor tetramirror	C# D E B	4
"101010010001"	514	CM9	C	major	C major	major-ninth chord	C major-ninth chord	C D E G B	5
"001001100000"	227	*	D	other	D other	major-minor trichord	D major-minor trichord	D F F#	3
"100011100000"	13	Fpower/CaddF#,E	F	other	F other	major third testacluster	F major third testacluster	C E F F#	4
"001001101101"	29	Bo7/DaddA,F#	B	other	B other	combinatorial I (I11)	B combinatorial I (I11)	D F F# A- A B	6
"101100010010"	229	Cm9	C	minor	C minor	minor-ninth chord	C minor-ninth chord	C D E- G B-	5
"010100000001"	231	*	B	major	B major	whole-tone trichord	B whole-tone trichord	C# D# B	3
"100100001001"	111	A-/C-addC-	A-	other	A- other	major-minor tetramirror	A- major-minor tetramirror	C E- A- C-	4
"001010000110"	91	*	B-	major	B- major	minor-second quartal tetrachord	B- minor-second quartal tetrachord	D E A B-	4
"100001100001"	5	*	B	other	B other	double tritone tetramirror	B double tritone tetramirror	C F F# B	4
"010010010011"	111	A#ob9/C#	A#	diminished	A# diminished	diminished minor-ninth chord	A# diminished minor-ninth chord	C# E G A# B	5
"100101100010"	22	C/o7addF	C	diminished	C diminished	Kumoi pentachord	C Kumoi pentachord	C E- F G- B-	5
"010110010100"	55	A7/C#addD#	A	major	A major	augmented-sixth pentachord	A augmented-sixth pentachord	C# D# E G A	5
"001100010010"	2164	E-maj7/D	E-	major	E- major	major seventh chord	E- major seventh chord	D E- G B-	4
"000111001001"	8	F-maj7/C-addF	F-	major	F- major	diminished pentacluster	F- diminished pentacluster	E- F- F A- C-	5
"011011001000"	9	C#maddF,D	C#	minor	C# minor	major-minor-diminished pentachord	C# major-minor-diminished pentachord	C# D E F G#	5
"001101011000"	56	DdimaddG,E-	D	diminished	D diminished	locrian pentachord	D locrian pentachord	D E- F G A-	5
"101000001001"	139	G#dim/C	G#	diminished	G# diminished	major-third diminished terachord	G# major-third diminished terachord	C D G# B	4
"111001000000"	9	*	D-	major	D- major	minor third tetracluster	D- minor third tetracluster	C D- D F	4
"010010001001"	881	C#m7	C#	minor	C# minor	minor seventh chord	C# minor seventh chord	C# E G# B	4
"101000010110"	209	Gm/CaddA	G	minor	G minor	dorian pentachord	G dorian pentachord	C D G A B-	5
"010110000010"	25	A#dim/C#addD#	A#	diminished	A# diminished	perfect-fourth diminished tetrachord	A# perfect-fourth diminished tetrachord	C# D# E A#	4
"001000011000"	294	Gpower/DaddA-	G	other	G other	tritone-fourth	G tritone-fourth	D G A-	3
"100000010011"	48	CpoweraddB-,B	C	other	C other	minor third tetracluster	C minor third tetracluster	C G B- B	4
"010010000100"	48832	A/C#	A	major	A major	major triad	A major triad	C# E A	3
"000100010001"	2129	E-+	E-	augmented	E- augmented	augmented triad	E- augmented triad	E- G B	3
"010110110100"	9	D#/ob9/C#addG	D#	diminished	D# diminished	combinatorial RI (RI8)	D# combinatorial RI (RI8)	C# D# E F# G A	6
"001010001010"	136	Edom7dim5/D	E	other	E other	Messiaen's truncated mode 6	E Messiaen's truncated mode 6	D E G# B-	4
"000010001001"	20344	E	E	major	E major	major triad	E major triad	E G# B	3
"000100001000"	4827	A-power/E-	A-	other	A- other	interval class 5	A- interval class 5	E- A-	2
"000110001010"	6	*	F-	major	F- major	minor-second quartal tetrachord	F- minor-second quartal tetrachord	E- F- A- B-	4
"001001010100"	1404	DmaddG	D	minor	D minor	perfect-fourth minor tetrachord	D perfect-fourth minor tetrachord	D F G A	4
"000100100110"	233	E-maddA	E-	minor	E- minor	minor-diminished tetrachord	E- minor-diminished tetrachord	E- G- A B-	4
"011011010000"	40	C#dimaddF,D	C#	diminished	C# diminished	alternating pentachord	C# alternating pentachord	C# D E F G	5
"100101010110"	110	F11/C	F	major	F major	dominant-eleventh	F dominant-eleventh	C E- F G A B-	6
"000111010000"	10	*	E-	major	E- major	major-second tetracluster	E- major-second tetracluster	E- E F G	4
"110000011010"	7	Gdim/CaddA-	G	diminished	G diminished	locrian pentachord	G locrian pentachord	C D- G A- B-	5
"101011010110"	10	C13	C	major	C major	major scale	C major scale	C D E F G A B-	7
"000001010011"	16	*	G	other	G other	all-interval tetrachord	G all-interval tetrachord	F G B- B	4
"010000001010"	631	*	A#	minor	A# minor	incomplete minor-seventh chord	A# incomplete minor-seventh chord	C# G# A#	3
"100001010001"	535	*	G	major	G major	tritone quartal tetrachord	G tritone quartal tetrachord	C F G B	4
"110001000110"	9	B-mM9/C	B-	minor	B- minor	minor-major ninth chord	B- minor-major ninth chord	C D- F A B-	5
"101001001110"	9	B-9/CaddA	B-	major	B- major		B- 	C D F A- A B-	6
"101010110101"	14	CM9addA,F#	C	major	C major	major scale	C major scale	C D E F# G A B	7
"011011010001"	15	C#/ob9addF	C#	diminished	C# diminished	combinatorial RI (RI8)	C# combinatorial RI (RI8)	C# D E F G B	6
"010110010000"	25	*	C#	other	C# other	harmonic minor tetrachord	C# harmonic minor tetrachord	C# E- E G	4
"001011010000"	597	*	E	minor	E minor	minor tetramirror	E minor tetramirror	D E F G	4
"110000001010"	46	B-m9/C	B-	minor	B- minor	lydian tetrachord	B- lydian tetrachord	C D- A- B-	4
"100010100001"	85	*	C	major	C major	minor-second quartal tetrachord	C minor-second quartal tetrachord	C E F# B	4
"000100101000"	702	A-power/E-addG-	A-	other	A- other	incomplete dominant-seventh chord	A- incomplete dominant-seventh chord	E- G- A-	3
"011000001001"	171	G#dim/C#	G#	diminished	G# diminished	perfect-fourth diminished tetrachord	G# perfect-fourth diminished tetrachord	C# D G# B	4
"011010100010"	49	D+M9/C#	D	augmented	D augmented	augmented-diminished ninth chord	D augmented-diminished ninth chord	C# D E F# A#	5
"100000000110"	1584	*	A	minor	A minor	phrygian trichord	A phrygian trichord	C A B-	3
"001001100110"	9	B-maj7/DaddF#	B-	other	B- other	Lebanese pentachord	B- Lebanese pentachord	D F F# A B-	5
"101001001001"	406	Bob9/C	B	diminished	B diminished	diminished minor-ninth chord	B diminished minor-ninth chord	C D F A- B	5
"001011000000"	1159	*	D	minor	D minor	minor trichord	D minor trichord	D E F	3
"100010110000"	655	CaddF#	C	major	C major	all-interval tetrachord	C all-interval tetrachord	C E F# G	4
"000110010100"	32	*	A	other	A other	all-interval tetrachord	A all-interval tetrachord	E- E G A	4
"110010100100"	19	G-m7/C	G-	minor	G- minor	Neapolitan pentachord	G- Neapolitan pentachord	C D- F- G- B--	5
"100110100010"	7	C/o7addE	C	other	C other	Javanese pentatonic	C Javanese pentatonic	C E- E G- B-	5
"100101001100"	71	Fm7/CaddA	F	other	F other	Neapolitan pentachord	F Neapolitan pentachord	C E- F A- A	5
"100101101000"	32	Fm7/CaddG-	F	minor	F minor	minor-diminished ninth chord	F minor-diminished ninth chord	C E- F G- A-	5
"010000000011"	151	*	A#	minor	A# minor	phrygian trichord	A# phrygian trichord	C# A# B	3
"000100010100"	1231	*	A	other	A other	incomplete half-diminished seventh chord	A incomplete half-diminished seventh chord	E- G A	3
"010000110000"	279	F#power/C#addG	F#	other	F# other	tritone-fourth	F# tritone-fourth	C# F# G	3
"001000001001"	6379	G#dim/D	G#	diminished	G# diminished	diminished triad	G# diminished triad	D G# B	3
"100100000010"	4458	*	C	minor	C minor	incomplete minor-seventh chord	C incomplete minor-seventh chord	C E- B-	3
"100100110001"	14	CdimaddG,B	C	other	C other	Persian pentamirror	C Persian pentamirror	C E- G- G B	5
"001000000111"	15	*	B-	major	B- major	minor third tetracluster	B- minor third tetracluster	D A B- B	4
"100000000111"	7	*	A	minor	A minor	chromatic tetramirror	A chromatic tetramirror	C A B- B	4
"011010100100"	499	DM9/C#	D	major	D major	major-ninth chord	D major-ninth chord	C# D E F# A	5
"000101100001"	88	C-addF	C-	major	C- major	all-interval tetrachord	C- all-interval tetrachord	E- F G- C-	4
"001100110010"	60	E-mM7/DaddG	E-	other	E- other	major-augmented ninth chord	E- major-augmented ninth chord	D E- G- G B-	5
"100010010011"	112	C7addB	C	major	C major	diminished pentacluster	C diminished pentacluster	C E G B- B	5
"000011000100"	2164	*	F	major	F major	incomplete major-seventh chord	F incomplete major-seventh chord	E F A	3
"011100100100"	19	Dmaj7/C#addD#	D	major	D major	diminished pentacluster	D diminished pentacluster	C# D D# F# A	5
"011010100101"	49	Bm11/C#	B	minor	B minor	C all combinatorial (P6, I3, RI9)	B C all combinatorial (P6, I3, RI9)	C# D E F# A B	6
"000110010001"	250	E-+addE	E-	augmented	E- augmented	minor-augmented tetrachord	E- minor-augmented tetrachord	E- E G B	4
